Site_ID,Date_start,Date_end,CH4mean,CO2mean,N2Omean,Diffusive_CH4_Flux_Mean,CO2_Flux_Mean,N2O_Flux_Mean,Diff_Method,Latitude,Longitude,Elevation_m,Slope_m_per_m,Strahler_order,Basin_size_km2,Channel_type
3581,2017-04-15,2017-04-15,0.92,195.2564608,0.03552,6.800254144,1693.848919,0.544049594,conc+k,9.9936,105.74,2,NA,NA,NA,PS
3581,2017-08-18,2017-08-18,0.49,228.6339837,0.04119,3.117320896,1940.568436,0.609873848,conc+k,9.9936,105.74,2,NA,NA,NA,PS
3582,2017-04-15,2017-04-15,0.25,162.5966764,0.02802,1.481433088,1420.4522,0.398515168,conc+k,10.0053,105.7469,5,NA,NA,NA,PS
3582,2017-08-18,2017-08-18,0.2,148.5714698,0.01951,0.846461824,1210.527794,0.191297276,conc+k,10.0053,105.7469,5,NA,NA,NA,PS
3583,2017-04-15,2017-04-15,27.38,250.7893824,0.19785,227.3683387,2274.583845,3.933534611,conc+k,10.0428,105.7847,3,NA,NA,NA,PS
3583,2017-08-18,2017-08-18,0.27,88.97781922,0.00976,1.539051776,651.2751046,-0.013921616,conc+k,10.0428,105.7847,3,NA,NA,NA,PS
3584,2017-01-14,2017-01-14,0.3,13.20009163,NA,0.693006272,-29.15792874,NA,conc+k,11.7278,104.9719,7,NA,NA,NA,NA
3584,2017-09-01,2017-09-01,0.03,61.11814401,0.00294,-0.454538176,222.140775,-0.096380415,conc+k,11.7278,104.9719,7,NA,NA,NA,NA
3585,2017-01-13,2017-01-13,0.25,20.53185959,NA,0.334055168,-1.667736288,NA,conc+k,11.5828,104.9444,7,NA,NA,NA,NA
3585,2017-08-31,2017-08-31,0.01,60.0130218,0.00478,-0.52914272,217.8217464,-0.076354707,conc+k,11.5828,104.9444,7,NA,NA,NA,NA
3586,2017-01-14,2017-01-14,2.18,106.1537409,NA,8.967283008,438.0590231,NA,conc+k,11.5297,104.9333,7,NA,NA,NA,NA
3586,2017-08-31,2017-08-31,0.1,55.66010593,0.00413,-0.133805248,196.8549553,-0.08235171,conc+k,11.5297,104.9333,7,NA,NA,NA,NA
3587,2017-01-13,2017-01-13,0.53,68.26581725,NA,1.396004224,201.6008784,NA,conc+k,11.5506,104.9686,8,NA,NA,NA,NA
3587,2017-08-31,2017-08-31,0.03,57.4421119,0.00413,-0.43630336,206.1485083,-0.0834583,conc+k,11.5506,104.9686,8,NA,NA,NA,NA
3588,2017-01-15,2017-01-15,0.95,113.494859,NA,7.038056128,926.3671624,NA,conc+k,11.6747,104.8572,7,NA,NA,NA,NA
3588,2017-09-01,2017-09-01,0.41,121.5811737,0.004,2.47627136,1062.223453,-0.169808013,conc+k,11.6747,104.8572,7,NA,NA,NA,NA
3589,2017-08-31,2017-08-31,0.2,55.84903917,0.00351,0.54079968,381.0456644,-0.177018696,conc+k,11.5906,104.9214,7,NA,NA,NA,NA
3590,2017-01-13,2017-01-13,0.88,133.0265254,NA,5.090927488,987.6336879,NA,conc+k,11.5672,104.935,8,NA,NA,NA,NA
3590,2017-08-31,2017-08-31,0.2,56.35676728,0.00355,0.54079968,383.0531594,-0.173698926,conc+k,11.5672,104.935,8,NA,NA,NA,NA
3591,2017-01-15,2017-01-15,4.6,53.34380091,NA,37.3406567,337.7680347,NA,conc+k,11.6597,104.8611,14,NA,NA,NA,PS
3591,2017-09-01,2017-09-01,5.91,31.63528481,NA,51.83633626,150.8823613,NA,conc+k,11.6597,104.8611,14,NA,NA,NA,PS
3592,2017-01-15,2017-01-15,395.91,1034.081563,NA,3335.039353,9971.627489,NA,conc+k,11.6381,104.8828,10,NA,NA,NA,PS
3592,2017-09-01,2017-09-01,455.75,790.1226296,0.00694,4057.472955,8029.526788,-0.106946564,conc+k,11.6381,104.8828,10,NA,NA,NA,PS
3593,2019-07-03,2019-07-03,0.11,45.74897068,0.00218,0.142964288,136.5179475,-0.007674737,conc+k,20.2542,100.1781,373,NA,NA,NA,NA
3594,2019-07-03,2019-07-03,0.15,38.60490654,0.00439,0.651624064,249.1995766,0.077389904,conc+k,20.2272,100.1292,368,NA,NA,NA,NA
3595,2017-01-16,2017-01-16,178.58,632.0748764,NA,1499.328853,6030.878423,NA,conc+k,11.5786,104.9244,10,NA,NA,NA,PS
3596,2017-01-15,2017-01-15,15.03,523.4395229,NA,128.3102403,5063.848745,NA,conc+k,11.5775,104.9256,12,NA,NA,NA,PS
3598,2017-08-13,2017-08-13,0.08,63.71933371,NA,-0.179517184,130.6558288,NA,conc+k,36.0403,101.3978,2192,NA,NA,NA,NA
3600,2017-08-14,2017-08-14,0.28,94.20104369,0.03581,0.750958016,343.993226,0.178803518,conc+k,40.2633,111.0611,987,NA,NA,NA,NA
3600,2018-05-21,2018-05-21,0.19,50.76968725,0.0076,0.339051008,130.2277686,0.024344979,conc+k,40.2633,111.0611,987,NA,NA,NA,NA
3601,2017-09-29,2017-09-29,0.23,118.1809701,0.03587,0.788593344,662.3195746,0.245341701,conc+k,40.2631,111.0728,992,NA,NA,NA,NA
3601,2018-05-21,2018-05-21,3.75,178.428696,0.14377,22.38003098,1172.811825,2.00674733,conc+k,40.2631,111.0728,992,NA,NA,NA,NA
3602,2018-08-01,2018-08-01,0.06,40.43298474,0.00373,-0.105995072,91.10051626,-0.026558159,conc+k,35.6597,110.5964,478,NA,NA,NA,NA
3605,2018-05-18,2018-05-18,0.13,65.83416593,0.01583,0.12406336,166.4645112,0.06425361,conc+k,34.9053,113.6778,87,NA,NA,NA,NA
3606,2018-05-20,2018-05-20,0.06,52.15700339,0.00786,-0.082930944,146.0272791,0.029628054,conc+k,36.7239,116.9839,20,NA,NA,NA,NA
3647,2004-11-27,2004-11-27,223.8053056,259.200832,NA,890.6583552,915.8373888,NA,floating chamber- unspecified response,-1.9307,-59.482,41,NA,NA,70600,DD
3647,2004-12-23,2004-12-23,77.9600832,206.7778176,NA,257.9851776,723.397632,NA,floating chamber- unspecified response,-1.9307,-59.482,41,NA,NA,70600,DD
3647,2005-01-23,2005-01-23,90.5246208,239.425632,NA,186.2449152,348.5097984,NA,floating chamber- unspecified response,-1.9307,-59.482,41,NA,NA,70600,DD
3647,2005-04-17,2005-04-17,5.2206528,145.212416,NA,5.7951744,-3.3971712,NA,floating chamber- unspecified response,-1.9307,-59.482,41,NA,NA,70600,DD
3647,2005-05-31,2005-05-31,0.6744384,136.8110784,NA,0.1998336,211.2241152,NA,floating chamber- unspecified response,-1.9307,-59.482,41,NA,NA,70600,DD
3647,2005-07-07,2005-07-07,19.35888,154.8044288,NA,63.7469184,498.1851648,NA,floating chamber- unspecified response,-1.9307,-59.482,41,NA,NA,70600,DD
3647,2005-11-13,2005-11-13,43.1140992,148.709504,NA,387.4773504,829.7091072,NA,floating chamber- unspecified response,-1.9307,-59.482,41,NA,NA,70600,DD
3648,2004-11-30,2004-11-30,217.3356928,296.5280832,NA,1298.9184,1005.762509,NA,floating chamber- unspecified response,-1.939,-59.483,41,NA,NA,70600,DD
3648,2005-03-03,2005-03-03,21.2572992,202.7644928,NA,58.3514112,500.9828352,NA,floating chamber- unspecified response,-1.939,-59.483,41,NA,NA,70600,DD
3648,2005-04-17,2005-04-17,5.6369728,152.0567168,NA,15.986688,344.1134592,NA,floating chamber- unspecified response,-1.939,-59.483,41,NA,NA,70600,DD
3648,2005-05-31,2005-05-31,1.1490432,103.3556032,NA,2.1981696,74.5379328,NA,floating chamber- unspecified response,-1.939,-59.483,41,NA,NA,70600,DD
3648,2005-07-07,2005-07-07,14.0050048,168.859392,NA,36.969216,507.1776768,NA,floating chamber- unspecified response,-1.939,-59.483,41,NA,NA,70600,DD
3649,2004-11-30,2004-11-30,189.1008704,265.7453824,NA,414.4548864,807.327744,NA,floating chamber- unspecified response,-1.9535,-59.473,41,NA,NA,70600,DD
3651,2005-03-03,2005-03-03,18.1598784,204.0301056,NA,61.1490816,351.9069696,NA,floating chamber- unspecified response,-2.006,-59.462,41,NA,NA,70600,NA
3651,2005-04-17,2005-04-17,3.2806016,132.9476288,NA,3.3971712,184.4464128,NA,floating chamber- unspecified response,-2.006,-59.462,41,NA,NA,70600,NA
3651,2005-05-31,2005-05-31,0.915904,97.5521024,NA,3.5970048,245.795328,NA,floating chamber- unspecified response,-2.006,-59.462,41,NA,NA,70600,NA
3652,2004-12-23,2004-12-23,36.4613056,208.118368,NA,71.1407616,469.0094592,NA,floating chamber- unspecified response,-2.022,-59.458,41,NA,NA,70600,NA
3653,2005-03-03,2005-03-03,9.242304,168.4097664,NA,15.7868544,270.9743616,NA,floating chamber- unspecified response,-2.054,-59.397,41,NA,NA,70600,NA
3653,2005-04-17,2005-04-17,1.9400512,137.260704,NA,0.5995008,22.3813632,NA,floating chamber- unspecified response,-2.054,-59.397,41,NA,NA,70600,NA
3653,2005-05-31,2005-05-31,0.4412992,98.5929024,NA,3.1973376,456.4199424,NA,floating chamber- unspecified response,-2.054,-59.397,41,NA,NA,70600,NA
3654,2004-11-29,2004-11-29,74.5878912,136.0700288,NA,803.5309056,602.0986368,NA,floating chamber- unspecified response,-2.085,-59.353,41,NA,NA,70600,NA
3654,2004-12-26,2004-12-26,11.4571264,151.9068416,NA,100.7161344,837.5026176,NA,floating chamber- unspecified response,-2.085,-59.353,41,NA,NA,70600,NA
3654,2005-01-23,2005-01-23,19.0841088,151.3156672,NA,116.902656,516.3700224,NA,floating chamber- unspecified response,-2.085,-59.353,41,NA,NA,70600,NA
3654,2005-03-04,2005-03-04,5.0874304,132.2065792,NA,5.5953408,428.0435712,NA,floating chamber- unspecified response,-2.085,-59.353,41,NA,NA,70600,NA
3654,2005-04-17,2005-04-17,1.1573696,132.2065792,NA,0.999168,214.82112,NA,floating chamber- unspecified response,-2.085,-59.353,41,NA,NA,70600,NA
3654,2005-05-31,2005-05-31,0.4079936,92.9476032,NA,1.3988352,239.80032,NA,floating chamber- unspecified response,-2.085,-59.353,41,NA,NA,70600,NA
3654,2005-08-14,2005-08-14,53.8801344,227.9685056,NA,211.6237824,751.374336,NA,floating chamber- unspecified response,-2.085,-59.353,41,NA,NA,70600,NA
3654,2005-11-13,2005-11-13,26.2448128,133.0225664,NA,53.7552384,481.598976,NA,floating chamber- unspecified response,-2.085,-59.353,41,NA,NA,70600,NA
3664,2018-07-15,2018-07-15,0.16,38.96433522,NA,0.016,64.3,NA,conc+k,38.384039,110.744225,784,NA,3,8706,NA
3664,2018-10-15,2018-10-15,0.172,28.82423236,NA,0.0942,191.8,NA,conc+k,38.384039,110.744225,784,NA,3,8706,NA
3664,2019-03-15,2019-03-15,0.116,53.28038676,NA,0.0241,12.1,NA,conc+k,38.384039,110.744225,784,NA,3,8706,NA
3664,2019-06-15,2019-06-15,0.12,30.08526207,NA,-0.0306,18,NA,conc+k,38.384039,110.744225,784,NA,3,8706,NA
3665,2018-08-11,2018-08-11,0.030348824,26.66944444,NA,0.057793557,50.7868801,NA,floating chamber- linear response,35.06829,-83.43224,819,NA,1,0.08,NA
3665,2019-06-26,2019-06-26,0.0077825,65.65,NA,0.028698943,141.3645389,NA,floating chamber- linear response,35.06829,-83.43224,819,NA,1,0.08,NA
3665,2019-07-24,2019-07-24,0.00720225,23.98888889,NA,0.039779467,132.4954292,NA,floating chamber- linear response,35.06829,-83.43224,819,NA,1,0.08,NA
3665,2019-08-19,2019-08-19,0.005402727,29.92222222,NA,0.038277824,177.8312685,NA,floating chamber- linear response,35.06829,-83.43224,819,NA,1,0.08,NA
3666,2018-08-11,2018-08-11,0.16284,60.164,NA,0.287898372,109.0877527,NA,floating chamber- linear response,35.0578,-83.42696,713,NA,1,0.07,NA
3666,2019-06-26,2019-06-26,0.011093444,33.03333333,NA,0.051531066,120.277716,NA,floating chamber- linear response,35.0578,-83.42696,713,NA,1,0.07,NA
3666,2019-07-24,2019-07-24,0.018241429,32.456,NA,0.124079628,180.8248747,NA,floating chamber- linear response,35.0578,-83.42696,713,NA,1,0.07,NA
3666,2019-08-19,2019-08-19,0.017636429,46.24666667,NA,0.043756041,167.8260021,NA,floating chamber- linear response,35.0578,-83.42696,713,NA,1,0.07,NA
3667,2018-08-11,2018-08-11,5.267169565,254.6608696,NA,10.03032177,484.9531484,NA,floating chamber- linear response,35.0583,-83.4283,702,NA,1,0.19,NA
3667,2019-06-26,2019-06-26,0.159683333,32.1,NA,0.605485468,121.7164191,NA,floating chamber- linear response,35.0583,-83.4283,702,NA,1,0.19,NA
3667,2019-07-24,2019-07-24,0.168983333,48.35,NA,0.640749103,183.3329864,NA,floating chamber- linear response,35.0583,-83.4283,702,NA,1,0.19,NA
3667,2019-08-19,2019-08-19,0.081033333,32.43333333,NA,0.307261282,122.9803487,NA,floating chamber- linear response,35.0583,-83.4283,702,NA,1,0.19,NA
3668,2019-06-26,2019-06-26,0.0122675,23.55,NA,0.072952812,140.0479911,NA,floating chamber- linear response,35.05866,-83.42968,685,NA,2,7.28,NA
3668,2019-07-24,2019-07-24,0.009794,24.68333333,NA,0.058243313,146.7877387,NA,floating chamber- linear response,35.05866,-83.42968,685,NA,2,7.28,NA
3668,2019-08-19,2019-08-19,0.01061,10.75333333,NA,0.063095931,63.9483113,NA,floating chamber- linear response,35.05866,-83.42968,685,NA,2,7.28,NA
3669,2018-05-05,2018-05-05,0.003329239,56.17059627,NA,0.749376,65.26258558,NA,conc+k,57.249,84.182,58,NA,NA,260000,NA
3669,2018-05-08,2018-05-08,0.004076889,50.58283334,NA,0.999168,41.19129212,NA,conc+k,57.249,84.182,58,NA,NA,260000,NA
3669,2018-05-09,2018-05-09,0.003675575,48.73432234,NA,0.999168,32.74180954,NA,conc+k,57.249,84.182,58,NA,NA,260000,NA
3669,2018-05-10,2018-05-10,0.003539443,51.3327766,NA,3.247296,40.32062717,NA,conc+k,57.249,84.182,58,NA,NA,260000,NA
3669,2018-05-12,2018-05-12,0.003079829,48.5964035,NA,0.582848,37.84409681,NA,conc+k,57.249,84.182,58,NA,NA,260000,NA
3669,2018-05-13,2018-05-13,0.002932406,47.97490781,NA,0.41632,41.38614884,NA,conc+k,57.249,84.182,58,NA,NA,260000,NA
3669,2018-05-14,2018-05-14,0.003286864,63.65446695,NA,1.66528,71.37530175,NA,conc+k,57.249,84.182,58,NA,NA,260000,NA
3669,2018-09-08,2018-09-08,0.001643029,12.71643708,NA,7.826816,-9.598795528,NA,conc+k,57.249,84.182,58,NA,NA,260000,NA
3670,2018-02-15,2020-03-15,0.135,70.2,NA,1.43880192,489.1926528,NA,conc+k,55.86806,-4.2875,15,NA,NA,331,NA
3758,2019-07-22,2019-07-22,0.284959384,45.27565096,0.01102038,0.186755231,17.65809237,0.001010394,floating chamber- linear response,60.3731,9.7268,510,NA,NA,NA,NA
3758,2019-09-25,2019-09-25,0.166523293,70.08850716,0.013960304,0.081151209,11.07731088,0.000547665,floating chamber- linear response,60.3731,9.7268,510,NA,NA,NA,NA
3758,2019-10-15,2019-10-15,0.153384655,87.49502498,0.014640579,0.32488054,45.26458356,-0.000238505,floating chamber- linear response,60.3731,9.7268,510,NA,NA,NA,NA
3770,2018-05-05,2018-05-05,0.008045781,7.198675845,NA,0.999168,-99.167424,NA,conc+k,57.247,84.23,65,NA,NA,260000,FP
3770,2018-05-06,2018-05-06,0.029876839,12.47653302,NA,8.076608,-120.816064,NA,conc+k,57.247,84.23,65,NA,NA,260000,FP
3770,2018-05-07,2018-05-07,0.001609709,9.736436207,NA,0.249792,-98.66784,NA,conc+k,57.247,84.23,65,NA,NA,260000,FP
3770,2018-05-09,2018-05-09,0.014648389,12.83872517,NA,5.661952,-122.148288,NA,conc+k,57.247,84.23,65,NA,NA,260000,FP
3770,2018-05-10,2018-05-10,0.016581869,11.91484661,NA,6.577856,-141.13248,NA,conc+k,57.247,84.23,65,NA,NA,260000,FP
3770,2018-05-11,2018-05-11,0.00851097,8.540744524,NA,2.581184,-153.039232,NA,conc+k,57.247,84.23,65,NA,NA,260000,FP
3770,2018-05-12,2018-05-12,0.007548497,9.503233192,NA,2.49792,-172.523008,NA,conc+k,57.247,84.23,65,NA,NA,260000,FP
3770,2018-05-13,2018-05-13,0.00797613,10.15811092,NA,1.082432,-90.34144,NA,conc+k,57.247,84.23,65,NA,NA,260000,FP
3770,2018-05-14,2018-05-14,0.01189869,15.28762963,NA,1.748544,-45.045824,NA,conc+k,57.247,84.23,65,NA,NA,260000,FP
3771,2018-05-05,2018-05-05,0.001480932,9.356832353,NA,0.249792,-67.194048,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3771,2018-05-06,2018-05-06,0.002328065,11.92485172,NA,0.166528,-104.163264,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3771,2018-05-07,2018-05-07,0.001430045,10.13336464,NA,0.41632,-93.422208,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3771,2018-05-08,2018-05-08,0.019146165,11.08080985,NA,7.660288,-112.82272,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3771,2018-05-09,2018-05-09,0.01830457,11.2469212,NA,5.578688,-88.093312,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3771,2018-05-10,2018-05-10,0.01711445,10.77918673,NA,5.495424,-88.176576,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3771,2018-05-11,2018-05-11,0.005543471,8.589715181,NA,0.915904,-77.768576,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3771,2018-05-12,2018-05-12,0.006355886,10.84144958,NA,1.082432,-61.19904,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3771,2018-05-13,2018-05-13,0.011290074,14.15102687,NA,2.414656,-60.699456,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3771,2018-05-14,2018-05-14,0.009518988,15.15891498,NA,3.164032,-77.935104,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3771,2018-06-09,2018-06-09,0.007870882,116.3196489,NA,1.165696,486.095232,NA,conc+k,57.248,84.227,65,NA,NA,260000,FP
3772,2018-05-11,2018-05-11,0.003923987,53.8477579,NA,0.249792,88.010048,NA,conc+k,57.239,84.239,65,NA,NA,260000,FP
3772,2018-05-12,2018-05-12,0.003161882,45.19404922,NA,0.083264,31.557056,NA,conc+k,57.239,84.239,65,NA,NA,260000,FP
3772,2018-05-13,2018-05-13,0.011613447,72.99273566,NA,1.831808,120.899328,NA,conc+k,57.239,84.239,65,NA,NA,260000,FP
3772,2018-05-14,2018-05-14,0.019970377,115.7189728,NA,8.909248,544.879616,NA,conc+k,57.239,84.239,65,NA,NA,260000,FP
3772,2018-06-09,2018-06-09,0.029943574,161.9990977,NA,8.492928,730.391808,NA,conc+k,57.239,84.239,65,NA,NA,260000,FP
3772,2018-06-24,2018-06-24,0.021920622,369.3188833,NA,5.495424,1128.726784,NA,conc+k,57.239,84.239,65,NA,NA,260000,FP
3772,2018-09-08,2018-09-08,0.001760085,187.9207251,NA,0,128.726144,NA,conc+k,57.239,84.239,65,NA,NA,260000,FP
3772,2018-10-18,2018-10-18,0.036204792,69.19501997,NA,5.82848,61.698624,NA,conc+k,57.239,84.239,65,NA,NA,260000,FP
3773,2018-05-11,2018-05-11,0.012080746,181.7452431,NA,0.41632,125.72864,NA,conc+k,57.238,84.24,65,NA,NA,260000,FP
3773,2018-05-12,2018-05-12,0.004925503,102.1229142,NA,0.166528,106.411392,NA,conc+k,57.238,84.24,65,NA,NA,260000,FP
3773,2018-05-13,2018-05-13,0.007782054,110.2421523,NA,0.83264,203.663744,NA,conc+k,57.238,84.24,65,NA,NA,260000,FP
3773,2018-05-14,2018-05-14,0.005656215,194.7345178,NA,0.249792,214.155008,NA,conc+k,57.238,84.24,65,NA,NA,260000,FP
3773,2018-06-09,2018-06-09,0.024288095,547.0014292,NA,2.331392,309.575552,NA,conc+k,57.238,84.24,65,NA,NA,260000,FP
3773,2018-07-27,2018-07-27,0.088541683,1156.987764,NA,10.491264,623.564096,NA,conc+k,57.238,84.24,65,NA,NA,260000,FP
4433,2017-05-16,2017-05-16,0.067046171,115.6244263,NA,3.938440655,1520.126662,NA,conc+k,60.77824,-116.5778,238,0.007580364,4,0.413845,NA
4434,2017-05-16,2017-05-16,0.028423332,115.4414837,NA,0.79135213,813.5669287,NA,conc+k,60.94296,-117.12143,215,0.011362506,3,38.08,NA
4435,2017-05-16,2017-05-16,0.009107999,90.4260194,NA,0.36773887,4620.535383,NA,conc+k,60.87207,-116.73608,221,0.021977939,4,169.25,NA
4436,2017-05-17,2017-05-17,0.068873566,58.45445773,NA,1.989344154,339.2580272,NA,conc+k,61.13645,-119.0146,240,0.007170762,5,721.31,NA
4437,2017-05-17,2017-05-17,0.185266563,187.2447942,NA,0.153543895,636.5430977,NA,conc+k,61.0774,-118.32116,229,0.000853364,4,213.74,NA
4438,2017-05-17,2017-05-17,0.023109174,108.254829,NA,0.152686109,576.9223329,NA,conc+k,61.14074,-117.51698,118,0.007206033,3,23.4,NA
4440,2017-05-18,2017-05-18,0.06688389,226.5144512,NA,0.186904616,60.871138,NA,conc+k,61.22416,-120.38036,283,0.003803123,3,38.61,NA
4441,2017-05-18,2017-05-18,1.286599491,340.4150492,NA,85.33561456,374.9405638,NA,conc+k,61.29248,-120.62289,234,0.015806048,3,26.89,NA
4442,2017-05-18,2017-05-18,0.073870156,157.9732467,NA,1.278024548,8657.734805,NA,conc+k,61.20702,-120.25555,277,0.008877308,3,17.06,NA
4443,2017-05-19,2017-05-19,0.832958402,151.4804753,NA,0.733935191,979.0602985,NA,conc+k,61.14084,-119.20897,247,0.00172262,3,23.12,NA
4444,2017-05-19,2017-05-19,0.247888169,202.2837261,NA,0.461720279,227.9111699,NA,conc+k,61.39813,-117.44633,152,0.001518911,5,1176.9,NA
4445,2017-05-19,2017-05-19,0.250491584,208.8936264,NA,10.6320078,503.4908024,NA,conc+k,61.16124,-119.93717,274,0.004945092,4,335.14,NA
4446,2017-05-19,2017-05-19,0.261213573,184.1854752,NA,1.304312408,4786.04314,NA,conc+k,61.15529,-119.89563,255,0.006785413,2,7.49,NA
4447,2017-05-20,2017-05-20,0.103169841,149.9431927,NA,2.21e-05,522.8136262,NA,conc+k,61.66669,-117.07566,170,1.88E-06,4,398.64,NA
4448,2017-05-20,2017-05-20,0.003846797,196.3585622,NA,0,81.47419565,NA,conc+k,62.63417,-116.26827,221,0.005550736,1,2.51,NA
4449,2017-05-20,2017-05-20,0.475201553,79.0805273,NA,14.02519782,668.9287547,NA,conc+k,62.53463,-114.96991,152,0.004231144,5,718.77,NA
4450,2017-05-20,2017-05-20,0.056500619,54.97915176,NA,0.045580878,4653.682322,NA,conc+k,62.69553,-116.15644,179,0.001335936,5,536.22,NA
4451,2017-05-21,2017-05-21,1.393380659,216.5383408,NA,2.248426585,159.9673525,NA,conc+k,62.47684,-114.69764,121,0.002413533,3,60.26,NA
4452,2017-05-21,2017-05-21,0.160997106,168.8591845,NA,0.001806829,1188.45756,NA,conc+k,62.53847,-114.13987,172,6.77E-05,1,3.51,NA
4453,2017-05-21,2017-05-21,0.004096589,47.59372014,NA,0.035695527,814.4952961,NA,conc+k,62.50918,-114.3634,167,0.009535897,4,161.97,NA
4454,2017-05-22,2017-05-22,0.038086203,238.6958546,NA,0.000567028,1782.041752,NA,conc+k,62.55626,-114.0117,108,0.000120946,1,0.68,NA
4455,2017-05-22,2017-05-22,2.368532823,249.2034121,NA,0.020420329,695.8202431,NA,conc+k,62.51618,-113.7635,272,8.46E-05,1,2.04,NA
4456,2017-06-05,2017-06-05,0.043341077,19.92052474,NA,0.005004166,722.5272647,NA,conc+k,63.19639,-118.1613,265,0.000411503,4,771.16,NA
4457,2017-06-05,2017-06-05,0.450680222,42.76951089,NA,0.691676046,1.22998651,NA,conc+k,63.10786,-117.83932,267,0.001770421,5,625.2,NA
4458,2017-06-05,2017-06-05,0.138480022,72.76227504,NA,0.370059687,56.67312704,NA,conc+k,63.24146,-118.24403,264,0.00233611,2,15.27,NA
4459,2017-06-06,2017-06-06,0.89367093,270.14064,NA,0.043519345,517.6269359,NA,conc+k,63.37188,-117.54081,263,0.000200684,4,58.05,NA
4460,2017-06-06,2017-06-06,0.058792544,68.7965641,NA,0.034283952,855.4397149,NA,conc+k,63.3865,-117.60023,234,0.001337702,3,63.94,NA
4461,2017-06-08,2017-06-08,0.247503239,61.52337768,NA,0.11641781,130.656924,NA,conc+k,63.43615,-117.8639,265.48,0.00094754,3,26.11,NA
4462,2017-06-08,2017-06-08,0.850829354,60.08304128,NA,0.635788001,164.4258118,NA,conc+k,63.53545,-117.9755,265.79,0.001256915,4,154.14,NA
4464,2017-06-08,2017-06-08,0.758343783,65.5469263,NA,6.297825596,201.319077,NA,conc+k,63.39423333,-117.7308,264.87,0.006821781,3,52.84,NA
4465,2017-06-12,2017-06-12,0.977416029,112.2899466,NA,0.001007494,115.6115969,NA,conc+k,64.14995,-114.3238,359.36,8.24E-06,2,9.87,NA
4466,2017-06-12,2017-06-12,0.336804878,37.09456879,NA,9.20226942,302.166615,NA,conc+k,64.20046667,-114.2435,368.5,0.005261777,5,367.52,NA
4467,2017-06-12,2017-06-12,0.119473349,142.5356945,NA,0.000190675,466.4061358,NA,conc+k,64.18971667,-114.2947,358.75,1.51E-05,1,1.79,NA
4468,2017-06-13,2017-06-13,0.499598821,96.13289974,NA,0.380045039,1066.109412,NA,conc+k,64.13843333,-114.1836,342.9,0.001431252,2,14.56,NA
4469,2017-06-13,2017-06-13,0.003763533,76.19389606,NA,0,598.3772763,NA,conc+k,64.14371667,-114.1339,352.35,2.90E-06,1,0.29,NA
4470,2017-06-13,2017-06-13,0.579802786,101.2879353,NA,0.026084197,1161.019044,NA,conc+k,64.14385,-114.0575,348.08,0.000204797,2,18.45,NA
4471,2017-06-13,2017-06-13,0.310661065,151.5545753,NA,0.000691091,210.3834638,NA,conc+k,64.142,-114.2148,362.71,2.13E-05,1,1.62,NA
4472,2017-06-14,2017-06-14,0.037047984,117.7486851,NA,0.003980019,638.1448871,NA,conc+k,64.13557,-114.307,340.46,0.00050104,2,4.28,NA
4473,2017-06-14,2017-06-14,0.754853106,39.96146504,NA,0.115330632,516.2001994,NA,conc+k,64.0715,-114.1908,357.23,0.000481461,3,24.18,NA
4474,2017-06-14,2017-06-14,1.154462271,109.7562923,NA,0.028411592,772.9047756,NA,conc+k,64.14875,-114.2673,359.36,0.000142213,1,2.8,NA
4475,2017-06-18,2017-06-18,0.027121583,166.4249964,NA,0.000376353,165.5519936,NA,conc+k,64.13828,-117.19495,222,0.000113253,1,1.43,NA
4476,2017-06-18,2017-06-18,0.322511947,159.6469187,NA,0.036076043,542.4977199,NA,conc+k,64.15199,-117.19625,211,0.000575325,1,2.1,NA
4477,2017-06-18,2017-06-18,0.004013325,136.4077622,NA,0,1729.5211,NA,conc+k,64.18821,-117.1144,205,0.001250654,2,3.53,NA
4478,2017-06-18,2017-06-18,0.249236629,30.95361065,NA,0.007202336,1402.17261,NA,conc+k,64.20444,-117.11154,246,0.000110429,5,499.39,NA
4479,2017-06-19,2017-06-19,0.003713574,54.26273881,NA,0,1286.683632,NA,conc+k,64.09111,-117.45992,215,0.002069704,4,97.05,NA
4480,2017-06-19,2017-06-19,0.225491402,207.7393229,NA,0.000720234,115.7727309,NA,conc+k,64.11636,-117.21317,210,2.22E-05,1,4.25,NA
4481,2017-06-19,2017-06-19,0.047177049,36.80721881,NA,0.059897041,203.3333795,NA,conc+k,64.12181,-117.68497,217,0.001660551,4,163.36,NA
4482,2017-06-19,2017-06-19,0.014584356,275.6728919,NA,4.95e-05,2319.407641,NA,conc+k,64.15752,-117.3224,214,3.88E-05,1,3.04,NA
7303,2011-03-18,2011-03-18,0.24,24.17825425,NA,0.22,-8.07,NA,floating chamber- unspecified response,8.6193,77.412,146,NA,NA,NA,NA
